snakeid,mass_g,date,time,temp,location
G9,606.5,6/19/2020,23:59,27.607,rook
G9,606.5,6/20/2020,0:59,27.107,rook
G9,606.5,6/20/2020,1:59,26.607,rook
G9,606.5,6/20/2020,2:59,25.607,rook
G9,606.5,6/20/2020,3:59,25.107,rook
G9,606.5,6/20/2020,4:59,24.107,rook
G9,606.5,6/20/2020,5:59,23.607,rook
G9,606.5,6/20/2020,6:59,22.106,rook
G9,606.5,6/20/2020,7:59,21.606,rook
G9,606.5,6/20/2020,8:59,22.106,rook
G9,606.5,6/20/2020,9:59,32.104,rook
G9,606.5,6/20/2020,10:59,31.105,rook
G9,606.5,6/20/2020,11:59,31.604,rook
G9,606.5,6/20/2020,12:59,33.103,rook
G9,606.5,6/20/2020,13:59,30.605,rook
